Date,Close
2021-05-13,0.01201251837200945
2021-05-14,0.015355337359152399
2021-05-17,-0.002544523483510863
2021-05-18,-0.00861567834742083
2021-05-19,-0.0026217825009537954
2021-05-20,0.010757955472233016
2021-05-21,-0.0008187158998508304
2021-05-24,0.010194271368004548
2021-05-25,-0.00221872548981783
2021-05-26,0.0019845474111135353
2021-05-27,0.000524974865435679
2021-05-28,0.001788738068438045
2021-06-01,-0.0008808568461590172
2021-06-02,0.0015726001939970757
2021-06-03,-0.0037113639483952188
2021-06-04,0.00914587289042501
2021-06-07,-0.0009701932233501243
2021-06-08,0.00021316548797978285
2021-06-09,-0.0014919126755557066
2021-06-10,0.004648384877148359
2021-06-11,0.0016524922245406692
2021-06-14,0.002238957866883773
2021-06-15,-0.0018341691233246804
2021-06-16,-0.005583362168830042
2021-06-17,-0.00033162951770204785
2021-06-18,-0.01670731988666041
2021-06-21,0.0143159445955785
2021-06-22,0.0053461960706966405
2021-06-23,-0.001205311303686507
2021-06-24,0.005915759498090534
2021-06-25,0.0035520565193292164
2021-06-28,0.0020159300032134286
2021-06-29,0.0005380751530430494
2021-06-30,0.0008416772066590639
2021-07-01,0.00553659564244402
2021-07-02,0.007643539253548326
2021-07-06,-0.00182147132412247
2021-07-07,0.003534055863952723
2021-07-08,-0.008147995435639044
2021-07-09,0.010674778247933281
2021-07-12,0.003581919539736189
2021-07-13,-0.0034089646750015135
2021-07-14,0.0014922149313552069
2021-07-15,-0.0034155287633637066
2021-07-16,-0.007843596692603483
2021-07-19,-0.014767921294730924
2021-07-20,0.014330414665499891
2021-07-21,0.008096298088761111
2021-07-22,0.00209412884057647
2021-07-23,0.010287996771777497
2021-07-26,0.002454849675574744
2021-07-27,-0.00455756949371422
2021-07-28,-0.0004100662612578354
2021-07-29,0.00414740874577646
2021-07-30,-0.004856426098946209
2021-08-02,-0.0020980443028566498
2021-08-03,0.008135463763766726
2021-08-04,-0.004918923133127029
2021-08-05,0.006332859605726826
2021-08-06,0.0016524367362660275
2021-08-09,-0.0008135446213638486
2021-08-10,0.001243950392180615
2021-08-11,0.002484878742467389
2021-08-12,0.0029969502364324274
2021-08-13,0.0018198380239258238
2021-08-16,0.002354655008411921
2021-08-17,-0.00655523338877162
2021-08-18,-0.01094499544098837
2021-08-19,0.0015483234371362897
2021-08-20,0.00795707751684338
2021-08-23,0.008796518727259395
2021-08-24,0.0015874244054374653
2021-08-25,0.0020983602447592897
2021-08-26,-0.005903174076911433
2021-08-27,0.008940954033659798
2021-08-30,0.004397581313332788
2021-08-31,-0.0014815766566952382
2021-09-01,0.0005314692082392103
2021-09-02,0.0030766150641741152
2021-09-03,-0.0002427588175996087
2021-09-07,-0.003575516829695813
2021-09-08,-0.0012182425981892564
2021-09-09,-0.004280217028024724
2021-09-10,-0.007884557125706126
2021-09-13,0.0025592316015876637
2021-09-14,-0.005396509510041114
2021-09-15,0.008352638275707758
2021-09-16,-0.0015852269521696716
2021-09-17,-0.012903413372959749
2021-09-20,-0.016674185440266553
2021-09-21,-0.0009446218183523092
2021-09-22,0.00975481498309394
2021-09-23,0.012150019417616509
2021-09-24,0.0016472110618543923
2021-09-27,-0.002860915508086981
2021-09-28,-0.02015184604315312
2021-09-29,0.001683138855191224
2021-09-30,-0.01222234413487222
2021-10-01,0.0118841762871158
2021-10-04,-0.01289603839322806
2021-10-05,0.010404981575824479
2021-10-06,0.004156055801436631
2021-10-07,0.008645688246479821
2021-10-08,-0.001823777649815339
2021-10-11,-0.007239718211772717
2021-10-12,-0.0024615411401438525
2021-10-13,0.00359761444619755
2021-10-14,0.01682064306130071
2021-10-15,0.007615808174435079
2021-10-18,0.0029605206420579844
2021-10-19,0.007714868821297793
2021-10-20,0.003927722696912994
2021-10-21,0.0026082373648450563
2021-10-22,-0.001036180745822679
2021-10-25,0.005362801690428132
2021-10-26,0.0009000190387353779
2021-10-27,-0.004430189164679965
2021-10-28,0.00964886297584644
2021-10-29,0.0020291339259019825
2021-11-01,0.0017202145779464662
2021-11-02,0.004043094767878008
2021-11-03,0.006105233516956243
2021-11-04,0.004712520303954415
2021-11-05,0.0034696089278050124
2021-11-08,0.0008537209944432522
2021-11-09,-0.003305371414023428
2021-11-10,-0.008044866546158214
2021-11-11,0.0003235276693500655
2021-11-12,0.007546844519723317
2021-11-15,0.00034242229518555156
2021-11-16,0.003957824984497371
2021-11-17,-0.002429219514628267
2021-11-18,0.0033964119454403807
2021-11-19,-0.0017882535035962377
2021-11-22,-0.0028151747381706116
2021-11-23,0.0013259941986774049
2021-11-24,0.00266985624101701
2021-11-26,-0.022303172218498646
2021-11-29,0.012266607551340236
2021-11-30,-0.019457616070086114
2021-12-01,-0.011107203410551714
2021-12-02,0.015316301657013032
2021-12-03,-0.008701312903057756
2021-12-06,0.01184331295081531
2021-12-07,0.020684823247291373
2021-12-08,0.0026479675356780863
2021-12-09,-0.006751539837133391
2021-12-10,0.009413496458462456
2021-12-13,-0.008858357047762389
2021-12-14,-0.006880043556733884
2021-12-15,0.015625045279773042
2021-12-16,-0.00881851645274212
2021-12-17,-0.014106585738330457
2021-12-20,-0.010633405490204417
2021-12-21,0.017758992432985066
2021-12-22,0.009998714868965974
2021-12-23,0.006222077972414919
2021-12-27,0.014152153794584565
2021-12-28,-0.0008171953242616103
2021-12-29,0.0012792079086265673
2021-12-30,-0.0027645289726202504
2021-12-31,-0.0025201869073463445
2022-01-03,0.005789961364061735
2022-01-04,-0.00033493890638969237
2022-01-05,-0.019202142486770768
2022-01-06,-0.0009394133755055156
2022-01-07,-0.003953511334494841
2022-01-10,-0.001244366059822366
2022-01-11,0.009108268663244656
2022-01-12,0.002703542338843734
2022-01-13,-0.013778587715492119
2022-01-14,0.0004090208208415991
2022-01-18,-0.017709612163689825
2022-01-19,-0.010383557878106742
2022-01-20,-0.011068068622025473
2022-01-21,-0.01963064132886827
2022-01-24,0.004246735706896265
2022-01-25,-0.012208974085799573
2022-01-26,-0.0025087953939929575
2022-01-27,-0.004937963506221665
2022-01-28,0.024835410015744186
2022-01-31,0.018011067394991365
2022-02-01,0.006756925874457753
2022-02-02,0.00971408274181318
2022-02-03,-0.02350497399483331
2022-02-04,0.004702207959730531
2022-02-07,-0.0032092765817484104
2022-02-08,0.00822785984758534
2022-02-09,0.014636106949445393
2022-02-10,-0.017965644680657644
2022-02-11,-0.019718721011119933
2022-02-14,-0.003269314964678527
2022-02-15,0.01612686726577106
2022-02-16,0.0011208249118113134
2022-02-17,-0.02136141606480546
2022-02-18,-0.006475052825868022
2022-02-22,-0.010731648076383382
2022-02-23,-0.01773865723226875
2022-02-24,0.01504911814725074
2022-02-25,0.0220640029800776
2022-02-28,-0.0025585268239577408
2022-03-01,-0.015230272363598085
2022-03-02,0.018396212521518462
2022-03-03,-0.004978472037343917
2022-03-04,-0.008124619808514866
2022-03-07,-0.029479187255280204
2022-03-08,-0.007581700715998618
2022-03-09,0.026810819608671155
2022-03-10,-0.004515553354495161
2022-03-11,-0.012715059514942118
2022-03-14,-0.007308323066848366
2022-03-15,0.02199043987466287
2022-03-16,0.02217420604853415
2022-03-17,0.01251093216133281
2022-03-18,0.00782184603841607
2022-03-21,-0.0002923926222593298
2022-03-22,0.011701391836103525
2022-03-23,-0.012878419431224142
2022-03-24,0.015074363734608909
2022-03-25,0.004883598425542424
2022-03-28,0.007113038068738753
2022-03-29,0.012370827763277914
2022-03-30,-0.006174792896356585
2022-03-31,-0.015391317572948426
2022-04-01,0.0028341128726010467
2022-04-04,0.008566577431344813
2022-04-05,-0.01263132479829876
2022-04-06,-0.00999935653466788
2022-04-07,0.005038968143330047
2022-04-08,-0.002673934796955768
2022-04-11,-0.017092284494708676
2022-04-12,-0.003705230116974989
2022-04-13,0.01145357848867623
2022-04-14,-0.01245175846263713
2022-04-18,0.0004111392957082405
2022-04-19,0.01614267485104759
2022-04-20,-0.0007415447679024467
2022-04-21,-0.014953551807383003
2022-04-22,-0.027439138658316153
2022-04-25,0.005797580441186945
2022-04-26,-0.028960825603343676
2022-04-27,0.002811782968023202
2022-04-28,0.02525944549675363
2022-04-29,-0.03695565238965315
2022-05-02,0.0060194441415730715
2022-05-03,0.00458404228460374
2022-05-04,0.030452933683378758
2022-05-05,-0.03554281472701826
2022-05-06,-0.0059689259207744705
2022-05-09,-0.03201726802014637
2022-05-10,0.0023105278627999493
2022-05-11,-0.015886131940332726
2022-05-12,-0.0010439303936584654
2022-05-13,0.02390784770955201
2022-05-16,-0.004057564666582247
2022-05-17,0.020570399314302268
2022-05-18,-0.04031157346543268
2022-05-19,-0.006124621002910446
2022-05-20,0.0004365363104414932
2022-05-23,0.01871007995678986
2022-05-24,-0.007633776773134482
2022-05-25,0.008834904007038569
2022-05-26,0.01998138394687965
2022-05-27,0.02454914082298898
2022-05-31,-0.005610983564631744
2022-06-01,-0.008088529283735268
2022-06-02,0.019043478552421167
2022-06-03,-0.016411523666384986
2022-06-06,0.003044770239154948
2022-06-07,0.009592223238758413
2022-06-08,-0.010872153557139663
2022-06-09,-0.023782886898168987
2022-06-10,-0.028995652096570734
